P_Id,Colour
11649088,Navy Blue
11649230,Navy Blue
11649172,Pink
11649128,Mustard
13642362,Navy Blue
13642384,Grey Melange
13642672,Green
13642584,Teal
13642622,Teal
13642502,Black
13642436,Black
13642494,Pink
13642538,Pink
13642692,Green
13642580,Navy Blue
13642450,Grey Melange
13642600,Burgundy
13642632,Burgundy
13642656,Burgundy
13642628,Coral
13642590,Green
13642606,Teal
13642684,Navy Blue
16885514,Burgundy
13642428,Burgundy
17501034,Navy Blue
17359114,Green
17359096,Green
17359094,Peach
15126608,Grey
18512872,Cream
19378614,Olive
18844550,Black
18656664,Black
19007634,Tan
18708560,Purple
17445068,Black
16554150,Pink
17608318,Black
15677426,Green
16711398,Grey
18325270,Burgundy
16711408,Red
19315000,Peach
16252908,Pink
16422102,Green
16472932,Peach
16487824,Gold
17893040,White
17886566,White
17886592,Camel Brown
17893326,Brown
17893348,Maroon
14520874,Yellow
16314444,Off White
17178902,Khaki
15847568,Cream
12146210,Green
19146650,Navy Blue
19146668,Pink
16285896,Coffee Brown
17001842,Navy Blue
15953778,Orange
15953844,Black
15953824,Black
15963194,Black
17118602,Black
17610432,Sea Green
15953812,Black
17159818,Black
17159806,Navy Blue
4029388,Black
18467914,Pink
16619200,Blue
15634382,Blue
15972702,Purple
15727440,Maroon
15727438,Navy Blue
15972690,Brown
15972664,Green
15972698,Purple
15972666,Green
11520250,Beige
18849024,Multi
19254138,Navy Blue
19254114,Red
19254136,Blue
16971714,Beige
17616586,Peach
18935642,Pink
18935640,Orange
17624890,Blue
17624906,Green
15928406,Lime Green
18057898,Sea Green
16034746,Green
14797520,Green
12608898,Black
12608892,Yellow
15115960,Off White
15115982,Navy Blue
15115936,Pink
18936932,Blue
18936806,Fluorescent Green
18936774,Orange
18936870,Red
17743260,Brown
12048466,Black
19135008,Olive
19135004,Brown
19135002,Red
19135000,Black
19134996,Red
19134992,Brown
10335143,White
17351474,Yellow
13956670,Black
17351420,Blue
17351368,Blue
15941526,Blue
18923786,White
18923782,Blue
19200912,Navy Blue
19345444,Black
16724768,Olive
10846490,Pink
16724766,Black
17818446,Blue
14091482,Brown
15115296,Grey
18731474,Grey
18675542,Pink
18675540,Orange
18143964,Blue
15639490,Navy Blue
14512956,Black
14515998,White
7741411,Grey
10728850,Grey
10714640,Black
7289371,Blue
7703779,Navy Blue
7978729,Navy Blue
12858182,Green
17272896,Pink
13370322,Navy Blue
13069420,White
13936298,Burgundy
19258566,Green
13848312,White
13923936,Navy Blue
15391572,Black
17945078,White
19257044,Yellow
19257066,Red
19257064,Green
19257062,Green
17981980,Black
13168738,Black
15653164,Mauve
14650626,Navy Blue
17775910,Olive
17775968,Olive
17660530,White
17775948,Beige
17660462,Cream
17265058,Black
13676470,Khaki
19112482,Pink
18997238,Beige
18997224,Pink
18122478,Mustard
11316674,Pink
14937456,Black
14937462,Grey
13872224,Peach
14537580,Green
7094429,Mustard
11479254,Blue
7278056,Beige
19012272,Black
11655860,Beige
12509882,Beige
12510102,White
13942772,Pink
14159320,Yellow
13452734,Green
18156520,Turquoise Blue
18742512,Beige
17661158,Off White
15926056,Olive
17435580,Multi
17764638,Red
18743704,Beige
18743700,Blue
16186382,Peach
19237522,Black
19237538,Gold
12828428,Pink
13764376,Teal
18603386,Orange
17657852,Off White
13424744,Beige
12289858,Black
13424760,Blue
13424766,Black
17729806,Black
18543830,White
18278482,Pink
15445202,Green
15445194,Pink
13704368,Blue
17275826,Navy Blue
12073072,Green
7819227,Navy Blue
16513858,Black
18988158,White
16520650,Blue
13919832,Black
13919878,Off White
15390566,Peach
15907934,Maroon
18486410,Navy Blue
18758678,Maroon
18486404,Turquoise Blue
18758688,Peach
18758666,Yellow
19291802,Maroon
18426030,Pink
11729330,Maroon
11779878,Charcoal
18541120,Black
18141434,Mustard
18139458,Mustard
18813266,Green
14829252,Black
17653296,Beige
19010128,Maroon
18658618,Orange
18681090,Green
18783634,Grey
11535910,Green
10806700,Maroon
10892908,Blue
13040080,Black
19039854,Yellow
19229000,Green
14569572,Cream
14569568,Grey
14569540,Pink
14569476,Grey
14569432,Orange
6827804,Black
13908988,Peach
15920630,Blue
15920620,Black
15920610,Blue
10924536,Black
15372566,Off White
19083058,Green
12941978,Grey Melange
16196162,Coral
16196082,Beige
11407048,Off White
16196158,Black
10884150,Multi
8316083,Multi
17846396,Yellow
15782516,Purple
18197620,Peach
18008400,Blue
18002690,Green
12895196,Grey
15184950,Black
15185380,Maroon
15185442,Black
13039794,Off White
16631482,Beige
16631490,Black
18675164,Multi
19197684,Green
18692282,Yellow
15380326,Black
18987386,Lavender
18987390,White
18007566,Blue
18107176,Yellow
18415996,Peach
6602214,Black
16354614,Black
17080046,Black
17084852,Peach
17087384,Blue
16399248,White
16350440,Orange
16350330,Pink
16350372,Orange
16350442,Purple
16399260,Orange
13385158,Blue
9621145,Teal
1679213,Black
13817554,Blue
17876640,Black
18790548,Yellow
18790520,Green
13393610,Red
13593784,Red
13593762,Maroon
13593686,Black
13593688,Mustard
13593710,Yellow
19187176,Black
19187172,White
11623668,Blue
18545812,Silver
6829054,Red
13844156,Grey
13926886,Pink
16492874,Yellow
17638634,Beige
17824864,Black
18605212,Maroon
18145210,Coral
14944516,Black
2359511,Off White
6937676,White
17491608,Black
13616802,Pink
15923566,Burgundy
18515980,Blue
18815696,Pink
