Brand_Id,P_Id,Name,Price,Colour,Brand_Name,Ratingcount,Avg_Rating,Description,Occasion,Pattern,Print or Pattern Type,Fabric,Wash Care,Sustainable,Body or Garment Size,Closure,Length,Number of Pockets
903.0,15165382,Tokyo Talkies Women Turquoise Blue Pleated Joggers Trousers,1299.0,Turquoise Blue,Tokyo Talkies,90,3.6,turquoise blue woven joggers regular fit mid rise length cropped pattern striped solid pleated design feature plain pockets viscose rayon machine wash fit regular fit model height wearing size,Casual,Solid,Washed,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Crop,4
903.0,14444094,Tokyo Talkies Burgundy Off-Shoulder Bardot Top,699.0,Burgundy,Tokyo Talkies,289,4.3,burgundy regular bardot top solid shoulder short sleeves knitted model height wearing size scotton blend machine wash,Western,Checked,Checked,Polyester,Machine Wash,NA,To-Fit Denotes Body Measurements in,Zip,Regular,NA
903.0,15953986,Tokyo Talkies Women Black Solid Slim-Fit Straight Skirt,2599.0,Black,Tokyo Talkies,31,4.1,leather black solid skirt slip closure two pockets straight hemthe model height wearing size sfaux leather machine wash,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Regular,NA
903.0,14985192,Tokyo Talkies Women Red Solid Slim Fit Trousers,2249.0,Red,Tokyo Talkies,81,4.2,red knitted trousers slim fit mid rise length regular pattern solid flat front pleats design feature plain pockets viscose nylon spendex machine wash fit slim fit model height wearing size,Casual,Solid,Solid,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Regular,NA
903.0,15953980,Tokyo Talkies Women Black Midi Leather Skirt,3099.0,Black,Tokyo Talkies,133,4.4,women black midi leather skirtfaux leather machine washslim fit,Casual,Solid,Solid,Faux Fur,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Zip,Crop,2
903.0,19293778,Tokyo Talkies Women Blue Crop Denim Jacket,2399.0,Blue,Tokyo Talkies,0,0.0,blue self design solid denim jacket zip detail spread collar pockets button closure three quarter sleeves hem toggle hemline without liningcotton machine washthe model height wearing size,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Cropped,5
903.0,15092120,Tokyo Talkies Women Green Mid-Rise Straight Trousers,1099.0,Green,Tokyo Talkies,35,4.1,green woven trousersregular fitmid risepattern solidflat front pleats designfeature plain pocketsviscose rayon machine wash fit regular fit model height wearing size,Casual,Solid,Solid,Cotton Blend,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Zip,Mini,2
903.0,16091212,Tokyo Talkies Women Burgundy Solid Crop Biker Jacket,5499.0,Burgundy,Tokyo Talkies,8,4.6,burgundy solid biker jacket zip detail lapel collar pockets snap button closure three quarter sleeves hem toggle hemline without liningthe model height wearing size sfaux leather machine wash,Casual,Solid,Solid,Cotton,Machine Wash,NA,Garment Measurements in,Slip-On,Cropped,2
903.0,12999602,Tokyo Talkies Women Blue Slim Fit High-Rise Jeans,1899.0,Blue,Tokyo Talkies,91,3.4,medium shade fade blue jeans slim fit high rise clean look non stretchable pocket length cropped fit slim fit non stretchable model height wearing size cotton machine wash,Western,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Slip-On,Regular,NA
903.0,18787838,Tokyo Talkies Women Pink Kobi Solid Denim Jacket,2399.0,Pink,Tokyo Talkies,0,0.0,pink washed solid denim jacket embroidered spread collar pockets button closure three quarter sleeves straight hemline without liningcotton machine washthe model height wearing size,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Zip,Midi,NA
903.0,8326469,Tokyo Talkies Women Grey Wide Leg Checked Palazzos,1949.0,Grey,Tokyo Talkies,0,0.0,pair grey checked woven wide leg palazzosthe model height wearing size polyester machine wash,Casual,Solid,Solid,Cotton Blend,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Crop,NA
903.0,17442600,Tokyo Talkies Maroon Tiered Top,999.0,Maroon,Tokyo Talkies,103,4.4,maroon regular tiered top solid shoulder straps sleeveless shoulder straps sleeves woven polyester machine washthe model height wearing size,Casual,Solid,Solid,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Midi,NA
903.0,15982422,Tokyo Talkies Woman Pink Regular Top,899.0,Pink,Tokyo Talkies,53,3.5,pink regular top solid round neck sleeveless sleeves knitted viscose spendex machine washthe model height wearing size,Casual,Solid,Solid,Cotton Blend,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Zip,Mini,2
903.0,16091194,Tokyo Talkies Women Burgundy Crop Biker Jacket,4349.0,Burgundy,Tokyo Talkies,0,0.0,burgundy solid biker jacket mock collar pockets zip closure three quarter sleeves straight hemline without liningfaux leather machine washthe model height wearing size,Casual,Solid,Solid,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Hook and Bar,Cropped,4
903.0,17446048,Tokyo Talkies Women Blue Straight Fit Mildly Distressed Light Fade Jeans,2099.0,Blue,Tokyo Talkies,0,0.0,medium shade light fade blue jeans straight fit mid rise mildly distressed non stretchable pocket length cropped cotton machine wash fit straight fit non stretchable model height wearing size,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Zip,Crop,2
903.0,15927654,Tokyo Talkies Women Black Solid Straight-Fit A-Line Mini Skirt,1649.0,Black,Tokyo Talkies,12,3.7,black solid straight fit mid rise line mini skirt zip closure belt loops straight hem two flap pocket comes belt cotton lycra machine washstraight fit model height wearing size,Casual,Printed,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Zip,Crop,2
903.0,12498202,Tokyo Talkies Women White Regular Fit Solid Cargos,2149.0,White,Tokyo Talkies,90,3.7,white solid mid rise trousers slip closure pocketsregular fit model height wearing size material cotton machine wash,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Zip,Crop,2
903.0,17538108,Tokyo Talkies Women Maroon Flared Palazzos,1849.0,Maroon,Tokyo Talkies,0,0.0,maroon woven palazzos solid opaque flared fit elasticated waistband length regular woven polyester fabric flared fit model height wearing size spolyester machine wash,Casual,Solid,Solid,Polyester,Machine Wash,NA,Garment Measurements in,Slip-On,Midi,NA
903.0,15026846,Tokyo Talkies Women Navy Blue Solid Casual-Fit Midi A-Line Skirt,1349.0,Navy Blue,Tokyo Talkies,16,4.4,navy blue solid midi casual fit line skirt button pleaded detail waistband side zip closure curved hemcasual fit model height wearing size polyester viscose machine wash,Casual,Solid,Solid,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Crop,NA
903.0,14474360,Tokyo Talkies Green Fitted Crop Top,549.0,Green,Tokyo Talkies,99,4.7,green crop fitted topsolidshoulder straps sleevelessknittedcotton blend machine washthe model height wearing size,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Slip-On,Cropped,5
903.0,15136566,Tokyo Talkies Women Green Solid Casual-Fit A-Line Skirt,1599.0,Green,Tokyo Talkies,16,4.1,green solid casual fit midi skirt gathers pleats elasticated waistband slip closure flared hem casual fit model height wearing size viscose rayon machine wash,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Regular,5
903.0,16200858,Tokyo Talkies Women Olive Green A-Line Midi Skirts,1649.0,Olive,Tokyo Talkies,8,5.0,olive green solid line midi skirts front zip closure pocketsstraight fit model height wearing size scotton lycra machine wash,Casual,Solid,Solid,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Hook and Bar,Cropped,5
903.0,16522912,Tokyo Talkies Women Off White Slim Fit Trousers,2249.0,Off White,Tokyo Talkies,9,3.8,white woven cigerette slim fit mid rise length cropped pattern solid flat front pleats design feature plain pockets fit slim fit model height wearing size viscose nylon spendex machine wash,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Drawstring,Above Knee,NA
903.0,19293792,Tokyo Talkies Women Green Crop Tailored Jacket,2399.0,Green,Tokyo Talkies,0,0.0,green solid tailored jacket mock collar pockets zip closure long sleeves straight hemline without liningcotton machine washthe model height wearing size,Casual,Solid,Striped,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Drawstring,Cropped,2
903.0,19293776,Tokyo Talkies Women Blue Crop Tailored Jacket,2399.0,Blue,Tokyo Talkies,0,0.0,blue solid printed tailored jacket zip detailhas stand collar pocketshas zip closurelong sleevesstraight hemlinewithout liningcotton machine washthe model height wearing size,Casual,Solid,Solid,Acrylic,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Regular,NA
903.0,19293774,Tokyo Talkies Tokyo Talkies Women Green Solid Crop  Jacket,2399.0,Green,Tokyo Talkies,0,0.0,green solid bomber mock collar pockets zip closure long sleeves straight hemline without liningcotton machine washthe model height wearing size,Casual,Solid,Solid,Leather,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Drawstring,Knee Length,2
903.0,10847836,Tokyo Talkies Women Beige Flared Knee-Length Solid A-Line Skirt,3299.0,Beige,Tokyo Talkies,22,4.6,beige solid woven flared knee length line skirt elasticated waistband flared hem comes beltpolyester machine washthe model height wearing size,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Regular,NA
903.0,13133120,Tokyo Talkies Women Yellow Solid Crop Top,949.0,Yellow,Tokyo Talkies,448,4.0,yellow solid woven regular top v neck short sleeves button closurematerial viscose rayon machine washthe model height wearing size,Casual,Printed,Floral,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Crop,4
903.0,18829044,Tokyo Talkies Women Blue Straight Fit Clean look Jeans,2249.0,Blue,Tokyo Talkies,0,0.0,light shade fade blue jeans straight fit mid rise highly distressed non stretchable pocket length cropped fit straight fit non stretchable model height wearing size cotton machine wash,Western,Solid,Solid,Polyester,Machine Wash,NA,To-Fit Denotes Body Measurements in,Zip,Regular,NA
903.0,17442650,Tokyo Talkies Women Grey Flared Printed Jeans,2099.0,Grey,Tokyo Talkies,0,0.0,light shade fade grey jeans flared mid rise clean look non stretchable printed pocket length regular cotton spendex machine washflared non stretchable model height wearing size,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Crop,NA
903.0,14189882,Tokyo Talkies Women Maroon Solid Slim Fit Crop Regular Trousers,2249.0,Maroon,Tokyo Talkies,27,4.6,maroon solid slim fit trousers waistband belt loops hook bar closure zip fly five pocketsmaterial viscose rayon nylon spendex machine washslim fit model height wearing size,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Cropped,4
903.0,14974274,Tokyo Talkies Women Green Mid-Rise Regular Shorts,899.0,Green,Tokyo Talkies,9,3.9,green solid mid rise regular shorts na pockets drawstring closurecotton machine washregular fit model height wearing size,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Slip-On,Midi,NA
903.0,15165384,Tokyo Talkies Women Purple & White Side Striped Joggers Trousers,1299.0,Purple,Tokyo Talkies,83,3.8,purple woven joggers regular fit mid rise length cropped pattern striped solid pleated design feature side stripes pockets fit regular fit model height wearing size viscose rayon machine wash,Casual,NA,NA,Cotton,Machine Wash,NA,Garment Measurements in,Button and Zip,Cropped,5
903.0,15562206,Tokyo Talkies Women Coral Pink Acrylic Pullover Sweater,1699.0,Coral,Tokyo Talkies,11,4.6,coral pink solid pullover round neck long sleeves ribbed hemacrylic machine washthe model height wearing size,Casual,NA,NA,Cotton,Machine Wash,NA,To-Fit Denotes Body Measurements in,Button and Zip,Cropped,5
903.0,15953978,Tokyo Talkies Women Black A-Line Slim Fit Skirt,2649.0,Black,Tokyo Talkies,30,4.4,black slim fit line skirt waistband drawstring closurefaux leather machine washslim fit model height wearing size,Casual,Solid,Solid,Polyester,Machine Wash,NA,To-Fit Denotes Body Measurements in,NA,Regular,NA
903.0,16256324,Tokyo Talkies Women Yellow Hooded Sweatshirt,1399.0,Yellow,Tokyo Talkies,0,0.0,yellow solid sweatshirt hooded na pockets long sleeves na closure straight hempolyester machine washthe model height wearing size,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Regular,NA
903.0,18787840,Tokyo Talkies Women Pink thistle Floral Crop Bomber Jacket,2499.0,Pink,Tokyo Talkies,0,0.0,pink floral printed bomber faux fur trim spread collar pockets button closure three quarter sleeves curved hemline without liningcotton machine washthe model height wearing size,Casual,Striped,Striped,Polyester,Machine Wash,NA,To-Fit Denotes Body Measurements in,Drawstring,Regular,2
903.0,16569580,Tokyo Talkies Green Puff Sleeves Crop Top,1149.0,Green,Tokyo Talkies,50,4.2,green crop regular topsolidv neck short puff sleeveswoven polyester viscose machine washthe model height wearing size,Casual,Self Design,Vertical Stripes,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Regular,NA
903.0,16607290,Tokyo Talkies Women Green Jogger Stretchable Jeans,2099.0,Green,Tokyo Talkies,11,1.7,light shade fade green jeansjogger mid riseclean lookstretchable pocketlength croppedcotton machine wash fit jogger stretchable model height wearing size,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Drawstring,Cropped,4
903.0,15982494,Tokyo Talkies Women Green Solid Casual-Fit Pleated Midi Skirt,1099.0,Green,Tokyo Talkies,0,0.0,green solid casual fit midi length line skirt front button styling pleats detail elasticated waistband slip closure flared hem polyester viscose machine washcasual fit model height wearing size,Casual,Solid,Solid,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Slip-On,Cropped,2
903.0,15428176,Tokyo Talkies Women Blue Tapered Fit Trousers,1999.0,Blue,Tokyo Talkies,8,3.2,blue woven trousers tapered fit mid rise length cropped pattern solid flat front pleats design feature plain pockets fit tapered fit model height wearing size cotton machine wash,Casual,Solid,Solid,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Slip-On,Maxi,NA
903.0,12289128,Tokyo Talkies Women Black & Grey Skinny Fit High-Rise Clean Look Jeans,1699.0,Black,Tokyo Talkies,0,0.0,black grey dark wash pocket high rise jeans clean look light fade button zip closure waistband belt loopsskinny fit stretchable model height wearing size cotton polyester lycra machine wash,Casual,Self Design,Self Design,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Crop,NA
903.0,12261662,Tokyo Talkies Women Blue Skinny Fit Printed High-Rise Clean Look Cropped Stretchable Jeans,1699.0,Blue,Tokyo Talkies,5,4.6,blue medium wash pocket high rise jeans clean look light fade button zip closure waistband belt loopsskinny fit stretchable model height wearing size cotton polyester lycra machine wash,Casual,Solid,Solid,Polyester,Machine Wash,NA,Garment Measurements in,Button,Midi,NA
