P_Id,Pattern
13925826,Printed
16231462,Solid
13776126,Solid
16231472,Printed
13776050,Colourblocked
13685506,Solid
14194764,Solid
16260314,Solid
13256722,Printed
16287030,Printed
16260320,Colourblocked
13621596,Solid
17935262,Striped
18773322,Embroidered
1779226,Embroidered
9053869,Embroidered
19357434,Embroidered
10353799,Embroidered
13074330,Embroidered
13669924,Embroidered
11096760,Embroidered
12647218,Solid
13642464,Solid
10597746,Solid
10597830,Solid
10611430,Solid
10611428,Printed
10597982,Printed
10597886,Printed
10597884,Printed
10597780,Solid
10611400,Solid
10597870,Solid
10597846,Solid
10597818,Printed
10611412,Printed
10597802,Printed
10597842,Self Design
10597764,Solid
10611422,Solid
10611424,Solid
10611410,Printed
10611398,NA
10747908,Solid
10747892,Solid
10747936,Solid
10747944,Solid
10747900,Solid
10747902,Solid
10747958,NA
10747922,Solid
10891558,Solid
10891572,Striped
10891564,Printed
10891532,Self Design
10891530,Printed
10891524,Embroidered
10891516,Printed
10891512,Colourblocked
12647384,Solid
12647386,Solid
12974694,Solid
12974712,Solid
10597826,Solid
11649088,Solid
11649230,Solid
11649172,Solid
11649128,Solid
13642362,Printed
13642384,Printed
13642672,Solid
13642584,Solid
13642622,Solid
13642502,Solid
13642436,Solid
13642494,Solid
13642538,Solid
13642692,Solid
13642580,Solid
13642450,Solid
13642600,Solid
13642632,Printed
13642656,Solid
13642628,Solid
13642590,Solid
13642606,Ribbed
13642684,Self Design
16885514,Solid
13642428,Solid
17501034,Solid
17359114,Solid
17359096,Solid
17359094,Solid
15126608,Solid
18512872,Printed
19378614,Printed
18844550,Solid
18656664,Solid
19007634,Solid
18708560,Solid
17445068,Solid
16554150,NA
17608318,NA
15677426,Striped
16711398,Solid
18325270,Printed
16711408,Striped
19315000,Solid
16252908,Striped
16422102,NA
16472932,Printed
16487824,Solid
17893040,Printed
17886566,Striped
17886592,Printed
17893326,Solid
17893348,Solid
14520874,Solid
16314444,Solid
17178902,Solid
15847568,Solid
12146210,Printed
19146650,Printed
19146668,Printed
16285896,Printed
17001842,Striped
15953778,Striped
15953844,Solid
15953824,Embellished
15963194,Embellished
17118602,Embellished
17610432,Printed
15953812,Solid
17159818,Printed
17159806,Striped
4029388,Self Design
18467914,Solid
16619200,Printed
15634382,Printed
15972702,Solid
15727440,Printed
15727438,Solid
15972690,Solid
15972664,Solid
15972698,Solid
15972666,Self Design
11520250,Striped
18849024,Striped
19254138,Solid
19254114,Solid
19254136,Solid
16971714,Solid
17616586,Solid
18935642,Striped
18935640,Solid
17624890,Solid
17624906,Solid
15928406,Solid
18057898,Solid
16034746,Solid
14797520,Solid
12608898,Printed
12608892,Solid
15115960,Solid
15115982,Solid
15115936,Solid
18936932,Solid
18936806,Solid
18936774,Embroidered
18936870,Printed
17743260,Solid
12048466,Solid
19135008,Printed
19135004,Printed
19135002,Solid
19135000,Solid
19134996,Embroidered
19134992,Solid
10335143,Solid
17351474,Printed
13956670,Printed
17351420,Solid
17351368,Solid
15941526,Solid
18923786,Embroidered
18923782,Solid
19200912,Solid
19345444,Printed
16724768,Printed
10846490,Printed
16724766,Solid
17818446,Solid
14091482,Printed
15115296,Yoke Design
18731474,Checked
18675542,Solid
18675540,Checked
18143964,Solid
15639490,Solid
14512956,Colourblocked
14515998,Solid
7741411,Striped
10728850,Solid
10714640,Striped
7289371,Striped
7703779,Printed
7978729,Solid
12858182,Solid
17272896,Printed
13370322,Solid
13069420,Solid
13936298,Printed
19258566,Striped
13848312,Printed
13923936,Solid
15391572,Printed
17945078,NA
19257044,Solid
19257066,Solid
19257064,NA
19257062,Printed
17981980,Solid
13168738,Solid
15653164,Solid
14650626,Solid
17775910,Solid
17775968,Solid
17660530,Printed
17775948,Printed
17660462,Printed
17265058,Self Design
13676470,Solid
19112482,Solid
18997238,Solid
18997224,Solid
18122478,Solid
11316674,Solid
14937456,Solid
14937462,Solid
13872224,Solid
14537580,Printed
7094429,Printed
11479254,Printed
7278056,Solid
19012272,Solid
11655860,Ribbed
12509882,Ribbed
12510102,Solid
13942772,Solid
14159320,Solid
13452734,Solid
18156520,Printed
18742512,Printed
17661158,Solid
15926056,Solid
17435580,Solid
17764638,Solid
18743704,Solid
18743700,Solid
16186382,Solid
19237522,Solid
19237538,Printed
12828428,Printed
13764376,Woven Design
18603386,Printed
17657852,Yoke Design
13424744,Yoke Design
12289858,Striped
13424760,Printed
13424766,Solid
17729806,Printed
18543830,Striped
18278482,Solid
15445202,Printed
15445194,Solid
13704368,Printed
17275826,Printed
12073072,Striped
7819227,Solid
16513858,Solid
18988158,Solid
16520650,Solid
13919832,Solid
13919878,Printed
15390566,Solid
15907934,Solid
18486410,Solid
18758678,Printed
18486404,Checked
18758688,Printed
18758666,Self Design
19291802,Embroidered
18426030,Embroidered
11729330,Self Design
11779878,Embroidered
18541120,Printed
18141434,Printed
18139458,Solid
18813266,Solid
14829252,Solid
17653296,Solid
19010128,Printed
18658618,Solid
18681090,Printed
18783634,Printed
11535910,Printed
10806700,Solid
10892908,Solid
13040080,Embroidered
19039854,NA
19229000,Solid
14569572,Solid
14569568,Solid
14569540,Striped
14569476,Embroidered
14569432,Printed
6827804,Printed
13908988,Printed
15920630,Printed
15920620,Solid
15920610,Solid
10924536,Printed
15372566,Printed
19083058,Checked
12941978,Printed
16196162,Striped
16196082,Printed
11407048,Printed
16196158,Printed
10884150,Solid
8316083,Printed
17846396,Yoke Design
15782516,Printed
18197620,Solid
18008400,Striped
18002690,Self Design
12895196,Striped
15184950,Striped
15185380,Printed
15185442,Printed
13039794,Solid
16631482,Striped
16631490,Ribbed
18675164,Solid
19197684,Printed
18692282,Dyed
15380326,Embroidered
18987386,Solid
18987390,Printed
18007566,Printed
18107176,NA
18415996,Solid
6602214,Solid
16354614,Printed
17080046,Printed
17084852,Striped
17087384,Self Design
16399248,Printed
16350440,Printed
16350330,Solid
16350372,Solid
16350442,Solid
16399260,Printed
13385158,Solid
9621145,Solid
1679213,Striped
13817554,Solid
17876640,Solid
18790548,Solid
18790520,Solid
13393610,Solid
13593784,Solid
13593762,Dyed
13593686,Solid
13593688,Solid
13593710,Printed
19187176,Printed
19187172,Solid
11623668,Printed
18545812,Embroidered
6829054,Solid
13844156,Printed
13926886,Solid
16492874,Printed
17638634,Solid
17824864,Printed
18605212,Printed
18145210,NA
14944516,Solid
2359511,Solid
6937676,Printed
17491608,Printed
13616802,Checked
15923566,Printed
18515980,Solid
18815696,Solid
